Reach,Sampling Buckets,Per-query Epsilons,Error
500000,250,0.20,0.248018
500000,250,0.25,0.233134
500000,250,0.30,0.205982
500000,250,0.35,0.199810
500000,250,0.40,0.189960
500000,250,0.50,0.178704
500000,250,0.60,0.157071
500000,250,0.80,0.160791
500000,250,1.00,0.157168
500000,300,0.001,39.266053
500000,300,0.002,49.267605
500000,300,0.004,36.106377
500000,300,0.006,44.040329
500000,300,0.008,22.033103
500000,300,0.01,16.696719
500000,300,0.02,3.140899
500000,300,0.03,1.723653
500000,300,0.04,1.153192
500000,300,0.05,0.966435
500000,300,0.06,0.847294
500000,300,0.08,0.591107
500000,300,0.10,0.460463
500000,300,0.12,0.378654
500000,300,0.14,0.374735
500000,300,0.15,0.318245
500000,300,0.16,0.312400
500000,300,0.18,0.279464
500000,300,0.20,0.267438
500000,300,0.25,0.221448
500000,300,0.30,0.210584
500000,300,0.35,0.197365
500000,300,0.40,0.182566
500000,300,0.50,0.183507
500000,300,0.60,0.174134
500000,300,0.80,0.157675
500000,300,1.00,0.152443
500000,400,0.001,30.410904
500000,400,0.002,26.118510
500000,400,0.004,48.333294
500000,400,0.006,42.070775
500000,400,0.008,27.640347
500000,400,0.01,23.775114
500000,400,0.02,5.271884
500000,400,0.03,1.963444
500000,400,0.04,1.420571
500000,400,0.05,1.196387
500000,400,0.06,0.848759
500000,400,0.08,0.664762
500000,400,0.10,0.524323
500000,400,0.12,0.440933
500000,400,0.14,0.358110
500000,400,0.15,0.378450
500000,400,0.16,0.359553
500000,400,0.18,0.313847
500000,400,0.20,0.297034
500000,400,0.25,0.262462
500000,400,0.30,0.214489
500000,400,0.35,0.217551
500000,400,0.40,0.188390
500000,400,0.50,0.177703
500000,400,0.60,0.165667
500000,400,0.80,0.157532
500000,400,1.00,0.157741
500000,500,0.001,23.468234
500000,500,0.002,32.231191
500000,500,0.004,51.167353
500000,500,0.006,39.532631
500000,500,0.008,31.761762
500000,500,0.01,22.379294
500000,500,0.02,5.317836
500000,500,0.03,1.905805
500000,500,0.04,1.537485
