Reach,Sampling Buckets,Per-query Epsilons,Error
500000,400,0.002,7.574711
500000,400,0.004,8.299802
500000,400,0.006,5.635862
500000,400,0.008,4.430393
500000,400,0.01,2.987591
500000,400,0.02,0.863155
500000,400,0.03,0.411131
500000,400,0.04,0.324550
500000,400,0.05,0.236131
500000,400,0.06,0.195459
500000,400,0.08,0.149001
500000,400,0.10,0.120994
500000,400,0.12,0.103247
500000,400,0.14,0.092907
500000,400,0.15,0.086309
500000,400,0.16,0.084029
500000,400,0.18,0.075303
500000,400,0.20,0.072613
500000,400,0.25,0.063037
500000,400,0.30,0.056882
500000,400,0.35,0.055635
500000,400,0.40,0.050044
500000,400,0.50,0.048591
500000,400,0.60,0.047249
500000,400,0.80,0.045633
500000,400,1.00,0.044578
500000,500,0.001,7.642761
500000,500,0.002,8.995131
500000,500,0.004,9.180437
500000,500,0.006,6.704404
500000,500,0.008,5.521410
500000,500,0.01,3.583625
500000,500,0.02,0.962544
500000,500,0.03,0.459003
500000,500,0.04,0.349584
500000,500,0.05,0.278630
500000,500,0.06,0.224113
500000,500,0.08,0.165224
500000,500,0.10,0.134796
500000,500,0.12,0.117727
500000,500,0.14,0.105008
500000,500,0.15,0.098070
500000,500,0.16,0.093582
500000,500,0.18,0.086111
500000,500,0.20,0.078751
500000,500,0.25,0.068878
500000,500,0.30,0.065976
500000,500,0.35,0.060424
500000,500,0.40,0.058854
500000,500,0.50,0.054463
500000,500,0.60,0.052204
500000,500,0.80,0.050072
500000,500,1.00,0.050070
500000,600,0.001,7.825448
500000,600,0.002,7.695526
500000,600,0.004,8.447264
500000,600,0.006,6.233009
500000,600,0.008,5.875070
500000,600,0.01,5.259308
500000,600,0.02,1.070115
500000,600,0.03,0.566109
500000,600,0.04,0.415754
500000,600,0.05,0.307533
500000,600,0.06,0.244483
500000,600,0.08,0.191474
500000,600,0.10,0.153208
500000,600,0.12,0.131312
500000,600,0.14,0.114559
500000,600,0.15,0.106926
500000,600,0.16,0.101827
500000,600,0.18,0.093242
500000,600,0.20,0.088782
500000,600,0.25,0.078492
500000,600,0.30,0.070421
500000,600,0.35,0.066881
500000,600,0.40,0.062912
500000,600,0.50,0.059114
500000,600,0.60,0.055879
500000,600,0.80,0.053333
500000,600,1.00,0.053083
500000,800,0.001,8.210037
500000,800,0.002,7.679918
500000,800,0.004,7.052096
500000,800,0.006,7.514173
500000,800,0.008,6.119202
500000,800,0.01,6.223063
500000,800,0.02,1.774581
500000,800,0.03,0.773251
500000,800,0.04,0.524320
500000,800,0.05,0.386055
500000,800,0.06,0.315399
500000,800,0.08,0.219517
500000,800,0.10,0.184006
500000,800,0.12,0.153743
500000,800,0.14,0.134255
500000,800,0.15,0.131371
500000,800,0.16,0.120577
500000,800,0.18,0.111433
500000,800,0.20,0.101473
500000,800,0.25,0.085963
500000,800,0.30,0.081215
500000,800,0.35,0.075523
500000,800,0.40,0.070923
500000,800,0.50,0.066940
500000,800,0.60,0.063835
500000,800,0.80,0.059364
500000,800,1.00,0.059289
500000,1000,0.001,6.905910
500000,1000,0.002,7.842428
500000,1000,0.004,8.370761
500000,1000,0.006,9.277045
500000,1000,0.008,6.242266
500000,1000,0.01,5.679741
500000,1000,0.02,2.714726
500000,1000,0.03,1.144192
500000,1000,0.04,0.706121
500000,1000,0.05,0.480187
500000,1000,0.06,0.356272
500000,1000,0.08,0.285472
500000,1000,0.10,0.220043
500000,1000,0.12,0.188972
500000,1000,0.14,0.167424
500000,1000,0.15,0.152723
500000,1000,0.16,0.146304
500000,1000,0.18,0.132187
500000,1000,0.20,0.117802
500000,1000,0.25,0.100777
500000,1000,0.30,0.090076
500000,1000,0.35,0.083840
500000,1000,0.40,0.081047
500000,1000,0.50,0.072905
500000,1000,0.60,0.070137
500000,1000,0.80,0.064264
500000,1000,1.00,0.062663
1000000,1,0.001,7.125623
1000000,1,0.002,8.564169
1000000,1,0.004,6.323325
1000000,1,0.006,4.387278
1000000,1,0.008,2.764474
1000000,1,0.01,1.498614
1000000,1,0.02,0.506836
1000000,1,0.03,0.287925
1000000,1,0.04,0.216836
1000000,1,0.05,0.182159
1000000,1,0.06,0.147904
1000000,1,0.08,0.110919
1000000,1,0.10,0.093101
1000000,1,0.12,0.081260
1000000,1,0.14,0.072356
1000000,1,0.15,0.069832
1000000,1,0.16,0.067020
1000000,1,0.18,0.061776
1000000,1,0.20,0.058718
1000000,1,0.25,0.051179
1000000,1,0.30,0.048409
1000000,1,0.35,0.046250
1000000,1,0.40,0.045773
1000000,1,0.50,0.042432
1000000,1,0.60,0.042472
1000000,1,0.80,0.041299
1000000,1,1.00,0.040985
1000000,2,0.001,7.594574
1000000,2,0.002,9.646616
1000000,2,0.004,7.078384
1000000,2,0.006,4.102490
1000000,2,0.008,2.445293
1000000,2,0.01,1.943670
1000000,2,0.02,0.467011
1000000,2,0.03,0.280185
1000000,2,0.04,0.206023
1000000,2,0.05,0.180429
1000000,2,0.06,0.147397
1000000,2,0.08,0.109899
1000000,2,0.10,0.094325
1000000,2,0.12,0.078765
1000000,2,0.14,0.070954
1000000,2,0.15,0.067999
1000000,2,0.16,0.066003
1000000,2,0.18,0.061410
1000000,2,0.20,0.055058
1000000,2,0.25,0.051148
1000000,2,0.30,0.047866
1000000,2,0.35,0.044179
1000000,2,0.40,0.043159
1000000,2,0.50,0.041234
1000000,2,0.60,0.041302
1000000,2,0.80,0.039054
1000000,2,1.00,0.039975
1000000,5,0.001,6.871788
1000000,5,0.002,6.327177
1000000,5,0.004,6.184273
1000000,5,0.006,4.051877
1000000,5,0.008,2.166901
1000000,5,0.01,1.415321
1000000,5,0.02,0.500662
1000000,5,0.03,0.287221
1000000,5,0.04,0.208997
1000000,5,0.05,0.175112
1000000,5,0.06,0.138340
1000000,5,0.08,0.109182
1000000,5,0.10,0.093254
1000000,5,0.12,0.077811
1000000,5,0.14,0.068052
1000000,5,0.15,0.065954
1000000,5,0.16,0.066166
1000000,5,0.18,0.057795
1000000,5,0.20,0.057037
1000000,5,0.25,0.051668
1000000,5,0.30,0.047200
1000000,5,0.35,0.045977
1000000,5,0.40,0.044680
1000000,5,0.50,0.042938
1000000,5,0.60,0.041777
1000000,5,0.80,0.040585
1000000,5,1.00,0.039967
1000000,10,0.001,8.516619
1000000,10,0.002,10.121396
1000000,10,0.004,6.433751
1000000,10,0.006,4.901548
1000000,10,0.008,2.279391
1000000,10,0.01,1.423652
1000000,10,0.02,0.467881
1000000,10,0.03,0.302661
1000000,10,0.04,0.210174
1000000,10,0.05,0.172266
1000000,10,0.06,0.142207
1000000,10,0.08,0.110644
1000000,10,0.10,0.088353
1000000,10,0.12,0.076025
1000000,10,0.14,0.068970
1000000,10,0.15,0.065245
1000000,10,0.16,0.062399
1000000,10,0.18,0.058329
1000000,10,0.20,0.054062
1000000,10,0.25,0.049079
1000000,10,0.30,0.046282
1000000,10,0.35,0.044579
1000000,10,0.40,0.042816
1000000,10,0.50,0.040400
1000000,10,0.60,0.040389
1000000,10,0.80,0.038594
1000000,10,1.00,0.038874
1000000,20,0.001,8.017198
1000000,20,0.002,6.167451
1000000,20,0.004,6.164781
1000000,20,0.006,3.986488
1000000,20,0.008,2.748613
