Reach,Sampling Buckets,Per-query Epsilons,Error
500000,800,0.03,0.657905
500000,800,0.04,0.508701
500000,800,0.05,0.432805
500000,800,0.06,0.327828
500000,800,0.08,0.269335
500000,800,0.10,0.223125
500000,800,0.12,0.205833
500000,800,0.14,0.166348
500000,800,0.15,0.160922
500000,800,0.16,0.154668
500000,800,0.18,0.152688
500000,800,0.20,0.138304
500000,800,0.25,0.125793
500000,800,0.30,0.114884
500000,800,0.35,0.103793
500000,800,0.40,0.100723
500000,800,0.50,0.094398
500000,800,0.60,0.084024
500000,800,0.80,0.086216
500000,800,1.00,0.083914
500000,1000,0.001,1986.459059
500000,1000,0.002,65.334471
500000,1000,0.004,8.847376
500000,1000,0.006,5.219735
500000,1000,0.008,3.063323
500000,1000,0.01,2.194662
500000,1000,0.02,1.160271
500000,1000,0.03,0.818252
500000,1000,0.04,0.627475
500000,1000,0.05,0.481070
500000,1000,0.06,0.413367
500000,1000,0.08,0.306555
500000,1000,0.10,0.243397
500000,1000,0.12,0.224636
500000,1000,0.14,0.216620
500000,1000,0.15,0.188789
500000,1000,0.16,0.181279
500000,1000,0.18,0.176754
500000,1000,0.20,0.158272
500000,1000,0.25,0.132374
500000,1000,0.30,0.134719
500000,1000,0.35,0.118975
500000,1000,0.40,0.105888
500000,1000,0.50,0.105095
500000,1000,0.60,0.098083
500000,1000,0.80,0.103373
500000,1000,1.00,0.095486
1000000,1,0.001,9999.000000
1000000,1,0.002,9999.000000
1000000,1,0.004,8.375196
1000000,1,0.006,2.501364
1000000,1,0.008,1.542708
1000000,1,0.01,1.190469
1000000,1,0.02,0.543364
1000000,1,0.03,0.303625
1000000,1,0.04,0.249997
1000000,1,0.05,0.206754
1000000,1,0.06,0.184159
1000000,1,0.08,0.134235
1000000,1,0.10,0.130625
1000000,1,0.12,0.104634
1000000,1,0.14,0.098864
1000000,1,0.15,0.086252
1000000,1,0.16,0.088912
1000000,1,0.18,0.076475
1000000,1,0.20,0.077139
1000000,1,0.25,0.068702
1000000,1,0.30,0.062581
1000000,1,0.35,0.062526
1000000,1,0.40,0.060298
1000000,1,0.50,0.055864
1000000,1,0.60,0.055858
1000000,1,0.80,0.055858
1000000,1,1.00,0.054750
1000000,2,0.001,19999.000000
1000000,2,0.002,19999.000000
1000000,2,0.004,5.563277
1000000,2,0.006,2.574826
1000000,2,0.008,1.487996
1000000,2,0.01,1.143083
1000000,2,0.02,0.500822
1000000,2,0.03,0.315295
1000000,2,0.04,0.241304
1000000,2,0.05,0.197618
1000000,2,0.06,0.164796
1000000,2,0.08,0.124740
1000000,2,0.10,0.118989
1000000,2,0.12,0.095595
1000000,2,0.14,0.089517
1000000,2,0.15,0.085050
1000000,2,0.16,0.080761
1000000,2,0.18,0.078823
1000000,2,0.20,0.075973
1000000,2,0.25,0.071773
1000000,2,0.30,0.061696
1000000,2,0.35,0.063024
1000000,2,0.40,0.057593
1000000,2,0.50,0.057655
1000000,2,0.60,0.054349
1000000,2,0.80,0.054044
1000000,2,1.00,0.054044
1000000,5,0.001,49999.000000
1000000,5,0.002,58.617938
1000000,5,0.004,5.250318
1000000,5,0.006,2.468674
1000000,5,0.008,1.584841
1000000,5,0.01,1.113353
1000000,5,0.02,0.516177
1000000,5,0.03,0.367568
1000000,5,0.04,0.255619
1000000,5,0.05,0.208543
1000000,5,0.06,0.168988
1000000,5,0.08,0.141742
1000000,5,0.10,0.124861
1000000,5,0.12,0.097882
1000000,5,0.14,0.095686
1000000,5,0.15,0.084638
1000000,5,0.16,0.081412
1000000,5,0.18,0.072429
1000000,5,0.20,0.074933
1000000,5,0.25,0.069421
1000000,5,0.30,0.060915
1000000,5,0.35,0.063063
1000000,5,0.40,0.059759
1000000,5,0.50,0.057600
1000000,5,0.60,0.054401
1000000,5,0.80,0.055466
1000000,5,1.00,0.054401
1000000,10,0.001,99999.000000
1000000,10,0.002,25.280358
1000000,10,0.004,4.737674
1000000,10,0.006,2.264785
1000000,10,0.008,1.676721
1000000,10,0.01,1.129895
1000000,10,0.02,0.470624
1000000,10,0.03,0.315849
1000000,10,0.04,0.250431
1000000,10,0.05,0.198539
1000000,10,0.06,0.168907
1000000,10,0.08,0.128610
1000000,10,0.10,0.111386
1000000,10,0.12,0.095535
1000000,10,0.14,0.086369
1000000,10,0.15,0.084972
1000000,10,0.16,0.088165
1000000,10,0.18,0.080851
1000000,10,0.20,0.073429
1000000,10,0.25,0.064383
1000000,10,0.30,0.061271
1000000,10,0.35,0.058005
1000000,10,0.40,0.053647
1000000,10,0.50,0.053647
1000000,10,0.60,0.050833
1000000,10,0.80,0.050839
1000000,10,1.00,0.050833
1000000,20,0.001,199999.000000
1000000,20,0.002,27.075574
1000000,20,0.004,4.952352
1000000,20,0.006,2.596182
1000000,20,0.008,1.572292
1000000,20,0.01,1.186112
1000000,20,0.02,0.464169
1000000,20,0.03,0.313554
1000000,20,0.04,0.251787
1000000,20,0.05,0.201941
1000000,20,0.06,0.166973
1000000,20,0.08,0.137975
1000000,20,0.10,0.115982
1000000,20,0.12,0.099126
1000000,20,0.14,0.091160
1000000,20,0.15,0.082745
1000000,20,0.16,0.078058
1000000,20,0.18,0.073798
1000000,20,0.20,0.073744
1000000,20,0.25,0.064144
1000000,20,0.30,0.057720
1000000,20,0.35,0.054592
1000000,20,0.40,0.056699
1000000,20,0.50,0.052735
1000000,20,0.60,0.053689
1000000,20,0.80,0.052432
1000000,20,1.00,0.051746
1000000,30,0.001,299999.000000
1000000,30,0.002,22.597530
1000000,30,0.004,7.268788
1000000,30,0.006,2.753582
1000000,30,0.008,1.665822
1000000,30,0.01,1.116007
1000000,30,0.02,0.480709
1000000,30,0.03,0.354293
1000000,30,0.04,0.238842
1000000,30,0.05,0.198528
1000000,30,0.06,0.180146
1000000,30,0.08,0.135302
1000000,30,0.10,0.112819
1000000,30,0.12,0.101792
