Reach,Sampling Buckets,Per-query Epsilons,Error
500000,500,1.00,0.067850
500000,600,0.001,10.371725
500000,600,0.002,8.575253
500000,600,0.004,9.680153
500000,600,0.006,8.808416
500000,600,0.008,11.695126
500000,600,0.01,9.218943
500000,600,0.02,7.049121
500000,600,0.03,5.907878
500000,600,0.04,4.525261
500000,600,0.05,2.401921
500000,600,0.06,1.548516
500000,600,0.08,1.022245
500000,600,0.10,0.734132
500000,600,0.12,0.497171
500000,600,0.14,0.434078
500000,600,0.15,0.400657
500000,600,0.16,0.383154
500000,600,0.18,0.336118
500000,600,0.20,0.289396
500000,600,0.25,0.232473
500000,600,0.30,0.193560
500000,600,0.35,0.169684
500000,600,0.40,0.144638
500000,600,0.50,0.124276
500000,600,0.60,0.108269
500000,600,0.80,0.086025
500000,600,1.00,0.077695
500000,800,0.001,9.501174
500000,800,0.002,6.627083
500000,800,0.004,10.924174
500000,800,0.006,10.536074
500000,800,0.008,8.775628
500000,800,0.01,9.566158
500000,800,0.02,10.239423
500000,800,0.03,5.988547
500000,800,0.04,5.266978
500000,800,0.05,4.124490
500000,800,0.06,3.029326
500000,800,0.08,1.181857
500000,800,0.10,0.923885
500000,800,0.12,0.687162
500000,800,0.14,0.580813
500000,800,0.15,0.537016
500000,800,0.16,0.452788
500000,800,0.18,0.390212
500000,800,0.20,0.352408
500000,800,0.25,0.277540
500000,800,0.30,0.238690
500000,800,0.35,0.202233
500000,800,0.40,0.176910
500000,800,0.50,0.143987
500000,800,0.60,0.126440
500000,800,0.80,0.102080
500000,800,1.00,0.090136
500000,1000,0.001,8.641429
500000,1000,0.002,7.420597
500000,1000,0.004,9.626319
500000,1000,0.006,8.938006
500000,1000,0.008,10.136944
500000,1000,0.01,8.330942
500000,1000,0.02,9.895606
500000,1000,0.03,8.021229
500000,1000,0.04,5.809895
500000,1000,0.05,4.290605
500000,1000,0.06,3.714185
500000,1000,0.08,2.002559
500000,1000,0.10,1.235336
500000,1000,0.12,0.899649
500000,1000,0.14,0.644307
500000,1000,0.15,0.576718
500000,1000,0.16,0.570801
500000,1000,0.18,0.511167
500000,1000,0.20,0.463181
500000,1000,0.25,0.325496
500000,1000,0.30,0.274436
500000,1000,0.35,0.233804
500000,1000,0.40,0.211197
500000,1000,0.50,0.171810
500000,1000,0.60,0.149014
500000,1000,0.80,0.117562
500000,1000,1.00,0.102245
1000000,1,0.001,10.029241
1000000,1,0.002,10.261844
1000000,1,0.004,8.063049
1000000,1,0.006,12.457182
1000000,1,0.008,10.359084
1000000,1,0.01,7.161776
1000000,1,0.02,4.917811
1000000,1,0.03,2.328743
1000000,1,0.04,1.205162
1000000,1,0.05,0.802235
1000000,1,0.06,0.635674
1000000,1,0.08,0.451424
1000000,1,0.10,0.334858
1000000,1,0.12,0.277678
1000000,1,0.14,0.229468
1000000,1,0.15,0.218159
1000000,1,0.16,0.206267
1000000,1,0.18,0.172336
1000000,1,0.20,0.167447
1000000,1,0.25,0.131400
1000000,1,0.30,0.113854
1000000,1,0.35,0.098674
1000000,1,0.40,0.089124
1000000,1,0.50,0.072830
